Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2017-102610,OFF-BI-10004364,356,2,0.7,-297
CA-2017-102610,OFF-LA-10002195,492,2,0.2,172
US-2016-144057,OFF-ST-10001490,85665,6,0.2,10708
US-2016-144057,OFF-BI-10002852,1318,4,0.8,-2043
US-2016-144057,OFF-AP-10000390,4878,4,0.8,-13171
US-2016-144057,OFF-PA-10004327,7664,2,0.2,2682
US-2016-144057,OFF-BI-10002353,1852,6,0.8,-2779
CA-2014-160276,FUR-FU-10003192,17768,2,0.0,4619
CA-2014-132983,TEC-AC-10000736,15997,2,0.0,5759
CA-2016-145709,TEC-PH-10003095,5268,3,0.2,1975
CA-2016-145709,FUR-FU-10002885,1156,3,0.2,260
CA-2017-133928,OFF-BI-10001525,457,4,0.7,-381
CA-2016-168032,TEC-PH-10004241,143996,4,0.2,14399
CA-2016-168032,OFF-BI-10000546,172,3,0.8,-267
CA-2016-168032,FUR-TA-10004256,62610,3,0.5,-53844
CA-2015-143616,OFF-AR-10002067,9920,5,0.0,2579
US-2015-168704,FUR-TA-10000688,60998,4,0.3,-11328
US-2015-168704,FUR-TA-10002530,21137,2,0.3,-4529
US-2015-168704,TEC-PH-10001061,23997,3,0.2,1799
CA-2017-143252,FUR-FU-10001057,9995,5,0.0,2298
CA-2017-143252,TEC-AC-10002331,2934,3,0.0,1085
CA-2016-102134,FUR-FU-10003724,1673,2,0.0,435
CA-2017-130036,OFF-PA-10000528,1267,3,0.2,396
CA-2017-130036,TEC-AC-10001908,111988,14,0.2,20997
CA-2015-134117,OFF-AR-10003903,20485,5,0.0,5326
CA-2015-134117,TEC-PH-10004908,13598,2,0.2,1699
CA-2015-134117,OFF-AR-10001940,1639,5,0.0,705
CA-2015-134117,OFF-BI-10002026,9296,2,0.2,3137
CA-2014-130918,OFF-SU-10003936,763,3,0.2,-181
CA-2016-159023,OFF-BI-10002813,415,7,0.7,-346
CA-2016-159023,TEC-MA-10003337,17999,3,0.7,-25198
CA-2017-111717,FUR-CH-10001545,23935,3,0.3,-4787
CA-2014-154592,OFF-PA-10000062,16488,3,0.0,8079
CA-2014-128622,OFF-SU-10001574,1095,3,0.0,328
CA-2017-148355,OFF-PA-10001972,1944,3,0.0,933
CA-2017-148355,OFF-BI-10000201,1230,5,0.0,615
CA-2014-132913,OFF-AP-10003278,1397,1,0.0,363
CA-2017-150910,FUR-TA-10002903,93495,6,0.4,-24932
CA-2017-150910,TEC-AC-10001013,4686,2,0.2,761
CA-2017-150910,OFF-ST-10000918,2616,3,0.2,196
CA-2017-150910,OFF-AR-10001419,2312,7,0.2,289
CA-2017-150910,OFF-AP-10003266,5924,5,0.2,1629
CA-2014-156790,FUR-BO-10000468,15545,4,0.2,-777
CA-2014-126480,OFF-PA-10004610,856,2,0.0,385
CA-2017-105620,FUR-FU-10004963,2100,3,0.2,577
CA-2017-105620,TEC-MA-10004626,12000,2,0.5,-720
CA-2017-150266,TEC-PH-10003437,29995,5,0.2,3749
CA-2017-150266,OFF-AP-10002867,6784,5,0.8,-17977
CA-2017-150266,FUR-CH-10002126,85393,5,0.3,-2439
CA-2017-150266,OFF-AR-10001761,1868,4,0.2,373
CA-2016-157280,FUR-FU-10004665,27395,2,0.0,7122
CA-2016-157280,TEC-AC-10000057,8997,3,0.0,1889
CA-2016-157280,FUR-FU-10003806,75680,5,0.0,7568
CA-2017-106691,OFF-BI-10000145,124,2,0.8,-193
CA-2016-134180,TEC-AC-10000892,7200,1,0.2,1440
CA-2016-134180,FUR-CH-10004886,47015,7,0.3,-1343
CA-2014-166730,OFF-ST-10002554,3912,1,0.2,-880
CA-2017-157469,OFF-AR-10001662,1972,9,0.2,172
CA-2017-157469,TEC-PH-10004982,15118,2,0.4,-2519
CA-2017-122308,FUR-CH-10000665,27176,2,0.1,6039
US-2014-149034,TEC-AC-10003023,4749,1,0.2,-118
CA-2017-159226,FUR-BO-10004709,34498,7,0.15,2841
CA-2017-156622,OFF-PA-10000477,3628,7,0.2,1270
CA-2017-156622,OFF-PA-10002923,7830,2,0.2,2936
CA-2017-156622,FUR-TA-10003008,12778,1,0.3,-3103
CA-2017-156622,OFF-BI-10003707,610,2,0.8,-915
CA-2014-119529,OFF-BI-10000546,576,2,0.0,282
CA-2015-150413,OFF-BI-10000404,172,1,0.8,-283
CA-2014-108182,OFF-BI-10001196,895,2,0.8,-1477
CA-2016-110898,OFF-AP-10001626,233,3,0.8,-630
CA-2016-110898,OFF-BI-10004656,172,4,0.8,-276
CA-2016-110898,FUR-FU-10003773,15904,5,0.6,-19482
CA-2016-110898,FUR-TA-10000849,14597,2,0.5,-9926
CA-2015-123092,FUR-FU-10000222,7795,3,0.2,1266
CA-2015-123092,OFF-BI-10001718,9597,5,0.7,-7357
CA-2015-123092,TEC-PH-10001700,10558,2,0.2,923
CA-2015-123092,OFF-AR-10004078,934,2,0.2,116
US-2015-128587,FUR-FU-10003026,968,2,0.0,377
US-2015-128587,TEC-CO-10003763,489993,7,0.0,230296
US-2017-139577,TEC-AC-10004708,10475,5,0.0,2199
CA-2017-159100,TEC-AC-10003499,1852,2,0.2,440
CA-2017-159100,FUR-TA-10001950,187525,7,0.4,-96888
CA-2014-109043,OFF-PA-10000312,9136,5,0.2,2969
CA-2014-109043,OFF-AP-10004708,15224,5,0.2,1712
US-2017-116491,TEC-PH-10004531,3518,2,0.2,1231
CA-2017-122763,OFF-PA-10000474,5670,2,0.2,1913
CA-2017-122763,OFF-PA-10005003,27406,7,0.2,10277
CA-2017-137785,FUR-CH-10001482,45843,5,0.3,-12443
CA-2014-133389,OFF-BI-10001553,822,3,0.7,-603
CA-2014-103807,TEC-AC-10000199,595,1,0.0,83
CA-2014-103807,OFF-PA-10005002,1524,3,0.0,716
CA-2015-102855,TEC-AC-10001767,23994,6,0.0,2639
CA-2015-102855,OFF-AR-10002467,2384,8,0.0,643
CA-2017-107825,OFF-ST-10001321,9252,6,0.0,2498
CA-2017-107825,OFF-ST-10000777,3776,1,0.0,1057
CA-2017-107825,OFF-LA-10003720,738,2,0.0,346
CA-2017-107825,FUR-FU-10000206,582,2,0.0,273
CA-2017-106047,OFF-PA-10000791,381,1,0.2,119
CA-2017-127803,OFF-BI-10001787,2616,4,0.0,1281
CA-2015-137071,TEC-AC-10004353,10080,2,0.2,2142
CA-2016-121447,FUR-FU-10001861,13580,7,0.0,6654
CA-2017-143084,OFF-AR-10002766,1390,5,0.0,375
CA-2017-143084,OFF-EN-10003072,1939,5,0.0,931
CA-2016-131639,OFF-BI-10001636,1348,2,0.2,438
CA-2016-131639,OFF-BI-10000948,1141,1,0.2,385
CA-2016-161361,OFF-PA-10001838,1764,3,0.0,864
CA-2016-161361,OFF-BI-10002215,1704,3,0.2,553
CA-2014-100706,TEC-AC-10001314,9998,2,0.0,799
CA-2014-100706,FUR-FU-10002268,2946,6,0.0,972
CA-2015-129525,OFF-BI-10002133,16692,13,0.7,-11684
US-2016-141880,FUR-FU-10001979,9832,3,0.2,983
CA-2015-165799,FUR-CH-10001482,11788,1,0.1,130
CA-2016-102127,TEC-AC-10002018,2097,3,0.0,901
CA-2016-102127,TEC-AC-10000397,13996,4,0.0,979
CA-2016-102127,FUR-FU-10003976,3774,3,0.0,1283
US-2016-152415,FUR-FU-10002597,1482,3,0.0,622
US-2016-152415,FUR-FU-10004864,19182,3,0.0,6138
CA-2014-138198,OFF-BI-10002103,1390,2,0.2,451
CA-2017-128041,OFF-AP-10001005,31460,4,0.0,10381
CA-2017-128041,FUR-TA-10002607,28356,4,0.0,4536
CA-2017-105823,FUR-CH-10000454,48796,2,0.0,14638
CA-2014-152268,OFF-BI-10001359,179398,2,0.0,84317
CA-2015-148873,OFF-BI-10003196,299,4,0.8,-448
CA-2015-148873,TEC-AC-10003657,10876,4,0.2,271
CA-2015-166492,OFF-PA-10002262,2592,4,0.0,1244
CA-2015-166492,OFF-ST-10002214,2258,2,0.0,587
CA-2017-157420,TEC-PH-10003555,5517,3,0.2,-1241
CA-2016-117121,OFF-BI-10000545,989274,13,0.0,494637
CA-2014-138177,FUR-TA-10004607,7391,1,0.5,-4582
CA-2014-114335,FUR-FU-10000277,33708,4,0.2,1685
CA-2015-168760,OFF-AP-10004532,6144,3,0.0,1658
CA-2016-168830,TEC-AC-10003911,47997,3,0.0,16318
CA-2017-137463,OFF-BI-10003196,598,2,0.2,224
CA-2017-137463,TEC-AC-10000358,18995,5,0.0,4558
CA-2017-137463,TEC-AC-10000057,14994,5,0.0,3148
CA-2017-137463,OFF-AR-10001988,2995,5,0.0,868
CA-2017-137463,OFF-LA-10003498,4440,3,0.0,2220
CA-2014-124513,OFF-AR-10002956,6603,3,0.0,1716
CA-2015-165554,OFF-PA-10003724,1086,2,0.0,532
CA-2014-141838,OFF-AR-10004272,336,2,0.0,84
CA-2014-141838,OFF-BI-10003291,2793,4,0.2,942
CA-2014-141838,TEC-PH-10004100,2878,2,0.2,287
CA-2017-117009,OFF-SU-10001218,2196,2,0.0,614
CA-2015-128993,TEC-AC-10004209,2198,2,0.0,857
CA-2015-160227,FUR-CH-10002073,262132,11,0.1,55339
CA-2015-149097,FUR-FU-10003424,7476,7,0.0,2392
CA-2015-149097,FUR-TA-10001086,36477,3,0.2,2735
CA-2016-132304,FUR-TA-10004619,111517,7,0.0,33455
CA-2015-136420,OFF-BI-10002854,8969,4,0.2,3363
CA-2015-136420,OFF-LA-10002762,5012,4,0.0,2355
CA-2016-101623,OFF-FA-10003495,3647,6,0.0,1823
US-2014-151015,OFF-PA-10002581,32219,13,0.2,10068
US-2014-151015,OFF-BI-10000343,294,3,0.8,-486
US-2014-151015,OFF-PA-10001184,1913,4,0.2,693
CA-2017-152968,TEC-AC-10000521,2308,2,0.0,692
CA-2016-150077,TEC-PH-10002890,9048,2,0.0,2352
CA-2016-106278,FUR-CH-10003061,21597,3,0.2,-269
CA-2016-106278,OFF-EN-10003567,6594,3,0.0,3099
CA-2017-147550,FUR-FU-10001918,1135,3,0.2,269
CA-2015-136105,OFF-ST-10002444,2456,2,0.0,687
CA-2016-142524,OFF-EN-10003286,1655,2,0.0,778
CA-2016-142524,TEC-AC-10000109,27995,5,0.0,6718
CA-2014-136336,OFF-ST-10002574,82884,6,0.0,0
US-2015-136259,OFF-BI-10000773,721,3,0.7,-553
US-2015-136259,OFF-SU-10004661,2720,4,0.2,204
US-2014-124625,TEC-AC-10003280,8997,3,0.0,1889
CA-2016-108105,FUR-FU-10003773,31808,4,0.0,3498
CA-2016-108105,OFF-BI-10002412,580,1,0.0,261
CA-2017-166898,TEC-PH-10002564,14395,6,0.2,1799
CA-2017-166898,OFF-PA-10002262,1944,3,0.0,933
CA-2017-169005,OFF-AR-10000246,556,2,0.0,144
CA-2015-104038,OFF-ST-10002554,14672,3,0.0,293
CA-2015-104038,OFF-PA-10002751,2990,5,0.0,1345
CA-2016-126102,OFF-BI-10004318,27678,2,0.2,8995
CA-2016-143406,OFF-AP-10001564,9303,2,0.8,-25118
CA-2016-143406,FUR-CH-10000513,45496,5,0.3,-13648
CA-2015-150308,TEC-PH-10001433,24616,3,0.2,2153
CA-2016-131093,OFF-ST-10002790,29539,5,0.2,-6277
US-2017-148831,OFF-ST-10002974,34856,8,0.0,10456
CA-2015-162950,OFF-PA-10003177,1555,3,0.2,544
CA-2015-162950,FUR-BO-10001918,48294,6,0.5,-37669
US-2015-132836,TEC-PH-10001299,29998,2,0.0,8399
US-2015-132836,OFF-BI-10004224,40368,6,0.0,18165
US-2015-132836,TEC-PH-10001300,4190,2,0.0,1173
US-2015-132836,OFF-LA-10004178,2891,7,0.0,1329
US-2014-158365,OFF-PA-10000289,3240,5,0.0,1555
CA-2017-152933,TEC-PH-10002085,36954,7,0.2,2771
CA-2017-152933,OFF-PA-10001934,1036,2,0.2,375
CA-2017-152933,TEC-AC-10003033,79188,3,0.2,12868
CA-2015-163181,OFF-AR-10001683,2364,3,0.2,531
CA-2015-163181,OFF-ST-10001713,8478,2,0.2,-1695
CA-2015-163181,FUR-FU-10000193,6495,5,0.6,-8444
CA-2015-163181,OFF-BI-10000474,3206,10,0.8,-5129
CA-2015-163181,OFF-ST-10000129,17764,2,0.2,-2886
CA-2015-163181,TEC-MA-10001016,28791,3,0.4,3358
CA-2015-132941,OFF-SU-10002557,2236,2,0.2,167
CA-2015-132941,OFF-PA-10002160,3236,7,0.2,1173
CA-2015-132941,TEC-AC-10003095,20798,2,0.2,3639
CA-2014-132010,OFF-EN-10003160,3640,5,0.0,1747
CA-2014-132010,TEC-AC-10001542,2296,2,0.0,436
CA-2014-132010,OFF-ST-10003641,31520,4,0.0,630
CA-2014-132010,OFF-BI-10002432,1518,3,0.0,713
CA-2016-135461,TEC-PH-10004094,62396,5,0.2,3899
CA-2017-153045,TEC-PH-10001817,42960,2,0.4,-9308
CA-2017-153045,FUR-FU-10002759,3196,2,0.2,639
CA-2017-153045,FUR-CH-10000309,88727,3,0.3,-6337
CA-2017-153045,OFF-PA-10003673,2169,4,0.2,705
US-2016-155971,OFF-LA-10000452,2205,7,0.0,1058
US-2016-155971,OFF-PA-10000210,9990,5,0.0,4695
CA-2017-122007,OFF-AP-10000358,9086,7,0.0,2634
CA-2017-162250,OFF-PA-10002137,778,1,0.0,350
US-2016-158288,OFF-BI-10003364,7875,9,0.7,-5775
CA-2016-128916,FUR-FU-10001940,955,3,0.6,-382
CA-2016-128916,FUR-FU-10000320,534,4,0.6,-213
CA-2015-157028,OFF-AR-10004441,827,2,0.0,347
CA-2017-112473,OFF-ST-10002182,5013,3,0.2,-1128
US-2017-147655,OFF-BI-10002931,8807,7,0.7,-5871
CA-2016-130911,FUR-BO-10004357,30147,3,0.5,-24117
CA-2016-130911,OFF-AR-10000475,1865,2,0.2,163
CA-2017-100055,FUR-FU-10001473,2746,2,0.0,988
CA-2017-100055,OFF-AP-10001469,12513,3,0.0,3628
CA-2015-157805,TEC-PH-10004447,55596,5,0.2,4169
CA-2016-124254,OFF-ST-10001469,12955,3,0.2,-2267
CA-2016-124254,OFF-ST-10000060,5198,1,0.2,-519
CA-2016-124254,OFF-PA-10000807,1027,3,0.2,346
CA-2014-123400,OFF-BI-10000666,1833,2,0.7,-1222
CA-2014-123400,TEC-PH-10002890,18096,5,0.2,1357
CA-2014-106971,TEC-AC-10000844,47594,7,0.2,9518
CA-2017-123029,TEC-AC-10002402,15997,2,0.0,4799
CA-2016-139409,TEC-PH-10003988,4360,4,0.0,1220
US-2017-166688,OFF-BI-10004040,828,2,0.2,300
US-2017-166688,TEC-PH-10004094,112312,9,0.2,7019
US-2017-166688,OFF-AP-10000358,6490,5,0.0,1882
CA-2015-126970,OFF-BI-10000138,280,3,0.8,-449
US-2016-165505,TEC-AC-10002926,9998,2,0.0,4299
US-2016-165505,OFF-AR-10003477,803,6,0.0,273
US-2016-165505,OFF-ST-10001526,156429,13,0.0,40671
US-2014-157070,OFF-BI-10001765,13856,4,0.0,6650
US-2014-157070,OFF-AP-10004859,6552,5,0.1,1237
US-2015-106873,OFF-AR-10003179,1457,2,0.2,236
US-2015-106873,TEC-AC-10002345,2320,2,0.2,145
US-2015-106873,OFF-AR-10001246,1646,7,0.2,185
CA-2016-132990,FUR-FU-10004979,1931,2,0.2,313
CA-2014-102645,OFF-PA-10001804,4008,6,0.0,1923
CA-2014-134215,OFF-AP-10001271,10196,2,0.0,2752
CA-2014-134215,OFF-PA-10004353,25974,13,0.0,12467
CA-2014-134215,TEC-AC-10002473,25542,9,0.0,10472
CA-2016-118934,OFF-BI-10003314,433,3,0.7,-303
CA-2016-118934,OFF-BI-10004465,1188,5,0.7,-792
CA-2016-160108,FUR-BO-10003450,40586,7,0.0,3246
CA-2016-160108,FUR-CH-10002335,68001,3,0.0,17680
CA-2015-164007,TEC-AC-10003433,237,3,0.2,74
CA-2015-164007,OFF-AP-10003849,14312,2,0.8,-39360
CA-2016-100300,TEC-MA-10000984,447680,4,0.2,50364
CA-2016-100300,OFF-PA-10000418,10485,1,0.0,5032
CA-2016-100300,OFF-AP-10001242,24144,3,0.0,7243
CA-2016-140571,OFF-PA-10001954,36544,16,0.0,16809
US-2016-155768,FUR-FU-10000448,3196,2,0.0,159
US-2016-155768,OFF-PA-10001357,4790,1,0.0,2299
US-2016-155768,OFF-ST-10002292,111294,3,0.0,22258
US-2016-155768,OFF-EN-10001219,2292,3,0.0,1123
CA-2017-119424,TEC-PH-10002564,7197,3,0.2,899
CA-2017-119424,OFF-PA-10001639,1944,3,0.0,933
CA-2016-118178,OFF-BI-10001153,3108,3,0.7,-2072
CA-2016-166618,TEC-PH-10003356,1398,2,0.0,391
CA-2016-166618,OFF-AR-10001725,2365,1,0.0,614
CA-2017-156776,TEC-PH-10002415,70788,3,0.2,4424
CA-2017-156776,OFF-BI-10003355,1195,3,0.2,418
CA-2017-156776,OFF-BI-10000216,3112,3,0.2,1167
CA-2017-156776,TEC-AC-10004803,5576,4,0.0,780
CA-2017-156776,OFF-PA-10001970,2456,2,0.0,1154
CA-2017-156776,FUR-FU-10004848,5175,1,0.0,1552
CA-2017-156776,FUR-CH-10002317,20718,1,0.2,2589
CA-2017-156776,OFF-AP-10002534,147310,5,0.0,41246
US-2015-130512,OFF-SU-10001935,348,2,0.2,-69
US-2015-130512,TEC-AC-10000290,2172,4,0.2,380
US-2015-130512,OFF-ST-10002574,66307,6,0.2,-16576
US-2015-130512,OFF-BI-10004519,9958,2,0.7,-8299
US-2015-130512,OFF-PA-10003625,4956,2,0.2,1549
CA-2015-141810,OFF-BI-10001524,2937,7,0.8,-4699
CA-2015-141810,TEC-PH-10004980,34470,2,0.2,3877
CA-2014-146843,OFF-SU-10001664,4799,7,0.2,359
CA-2014-146843,TEC-AC-10004994,10224,4,0.2,-1661
CA-2014-103310,OFF-PA-10004353,3996,2,0.0,1918
CA-2014-103310,TEC-PH-10001817,143200,5,0.2,12530
CA-2014-103310,OFF-SU-10004737,4104,6,0.0,1108
CA-2014-103310,FUR-CH-10002320,25678,1,0.2,3209
CA-2016-152688,FUR-BO-10001337,12098,1,0.0,1209
CA-2016-152688,OFF-BI-10004584,31598,1,0.0,14851
CA-2016-153836,OFF-BI-10004817,2875,3,0.2,1006
CA-2016-153836,OFF-AR-10004602,11495,5,0.0,3218
CA-2016-104689,OFF-AR-10001149,2304,8,0.0,691
CA-2016-146423,OFF-AR-10004817,1548,3,0.0,448
CA-2016-146423,OFF-PA-10003797,5184,8,0.0,2488
CA-2017-140781,TEC-AC-10000682,3981,3,0.2,746
CA-2017-141747,OFF-ST-10003996,1605,1,0.0,417
CA-2017-142776,OFF-EN-10003160,728,1,0.0,349
CA-2017-142776,OFF-BI-10002012,540,3,0.0,259
CA-2015-167479,OFF-PA-10002105,1944,3,0.0,933
CA-2014-144071,FUR-FU-10000397,3988,2,0.0,1116
CA-2014-144071,FUR-FU-10000758,7944,3,0.0,2859
US-2017-120908,OFF-LA-10004677,2066,7,0.2,697
CA-2016-152646,OFF-PA-10004451,3240,5,0.0,1555
CA-2017-103765,OFF-AP-10002311,1376,1,0.8,-2477
US-2017-118157,OFF-EN-10004459,1528,2,0.0,748
US-2015-164238,OFF-ST-10002352,4468,7,0.2,335
US-2015-164238,FUR-BO-10000780,30147,3,0.5,-20499
CA-2017-103212,OFF-LA-10000248,1107,3,0.0,520
CA-2017-103212,FUR-TA-10003473,150452,4,0.0,34603
CA-2017-103212,OFF-PA-10004355,2592,4,0.0,1244
CA-2017-121160,OFF-BI-10001308,753,6,0.8,-1318
CA-2017-121160,OFF-BI-10003094,140,2,0.8,-232
CA-2017-121160,OFF-BI-10004040,414,4,0.8,-642
CA-2017-121160,OFF-ST-10002485,5275,3,0.2,-1252
CA-2017-140515,OFF-AP-10001205,38136,7,0.0,10678
CA-2014-153619,OFF-AR-10001868,672,4,0.0,336
CA-2017-133718,OFF-BI-10003429,1519,3,0.2,550
CA-2017-133718,OFF-PA-10002689,5832,9,0.0,2799
CA-2014-148383,OFF-BI-10003650,94676,6,0.7,-69429
CA-2016-126732,FUR-FU-10001889,9468,9,0.0,3124
CA-2016-126732,OFF-ST-10000321,2367,3,0.0,94
CA-2016-126732,TEC-PH-10001530,109116,4,0.2,6819
CA-2016-126732,OFF-AR-10004752,1869,7,0.0,523
CA-2016-126732,FUR-TA-10001539,56872,3,0.2,2843
CA-2016-126732,OFF-BI-10001553,731,1,0.2,255
CA-2017-138156,FUR-FU-10003601,14756,2,0.2,-368
CA-2017-110310,OFF-PA-10001685,5678,7,0.2,2058
CA-2017-110310,OFF-BI-10001097,560,3,0.7,-392
CA-2017-110310,OFF-AR-10001662,657,3,0.2,57
CA-2014-113271,OFF-BI-10002609,1430,6,0.2,464
CA-2014-113271,FUR-BO-10004218,11983,1,0.15,704
CA-2014-113271,OFF-AR-10003251,556,2,0.0,222
CA-2014-113271,OFF-PA-10002365,3240,5,0.0,1555
CA-2017-130106,OFF-AR-10003651,984,3,0.0,285
CA-2017-130106,OFF-AR-10003732,278,1,0.0,72
CA-2016-127761,OFF-BI-10002557,364,1,0.2,136
CA-2016-127761,TEC-PH-10003691,88193,7,0.0,22048
CA-2016-105354,OFF-BI-10001107,11584,8,0.0,5444
CA-2017-155712,OFF-BI-10004224,10764,2,0.2,3364
CA-2017-102309,TEC-AC-10001114,19995,5,0.0,6398
CA-2017-102309,OFF-PA-10002005,1296,2,0.0,622
CA-2014-168368,FUR-CH-10001146,6089,1,0.0,1522
CA-2014-168368,OFF-LA-10004853,1494,3,0.0,687
CA-2014-168368,OFF-BI-10004728,964,2,0.0,443
CA-2014-168368,FUR-FU-10002298,33294,3,0.0,5327
CA-2014-168368,OFF-BI-10004654,5190,3,0.0,2439
CA-2014-168368,OFF-ST-10002583,6495,2,0.0,259
CA-2017-167976,OFF-SU-10004661,2550,3,0.0,663
CA-2017-111388,FUR-CH-10003061,21597,3,0.2,-269
CA-2015-124499,FUR-CH-10000513,38997,3,0.0,3509
CA-2015-124499,OFF-AP-10002191,26991,5,0.1,5398
US-2017-128118,OFF-BI-10000216,1167,3,0.7,-778
US-2017-128118,OFF-EN-10003448,6484,7,0.2,2431
CA-2014-125759,FUR-FU-10002111,1456,2,0.0,553
CA-2015-151869,FUR-CH-10001545,10258,1,0.1,683
CA-2015-151869,OFF-PA-10002947,2004,3,0.0,961
US-2017-102183,OFF-BI-10003476,3208,7,0.2,1123
US-2017-102183,OFF-BI-10001359,430555,6,0.2,145312
CA-2016-100510,FUR-FU-10000320,1002,3,0.0,440
CA-2016-100510,TEC-PH-10001835,63196,4,0.0,30334
CA-2017-146983,OFF-BI-10003650,157794,3,0.0,75741
US-2014-134054,OFF-AR-10000937,25585,7,0.0,11257
CA-2016-113236,OFF-ST-10000532,18470,6,0.2,1385
CA-2016-113236,TEC-AC-10001267,4792,2,0.2,1198
CA-2017-122539,OFF-LA-10004853,1593,4,0.2,517
CA-2017-122539,OFF-BI-10001759,800,7,0.7,-560
CA-2017-122539,FUR-CH-10003379,39897,2,0.3,-2849
CA-2016-166772,FUR-BO-10002853,16388,2,0.0,4097
US-2017-152898,OFF-AP-10000027,6790,5,0.0,2037
CA-2016-160486,OFF-PA-10002421,7222,4,0.2,2527
CA-2017-102218,OFF-LA-10002475,1169,2,0.2,394
CA-2014-161032,FUR-CH-10001482,39294,3,0.0,4322
CA-2015-102778,FUR-FU-10000087,1817,1,0.2,477
CA-2017-154011,OFF-BI-10003166,688,3,0.8,-1102
CA-2017-154011,FUR-TA-10000688,45748,3,0.3,-8496
US-2017-165456,FUR-CH-10003981,107931,6,0.3,-1541
CA-2014-111857,OFF-PA-10001878,4891,1,0.0,2298
CA-2014-163650,OFF-AR-10002375,984,3,0.0,285
CA-2014-163650,OFF-BI-10004965,3450,3,0.0,1552
CA-2017-124114,OFF-BI-10004022,55,1,0.8,-94
US-2017-116505,OFF-BI-10000050,4380,6,0.0,2058
CA-2017-161340,OFF-PA-10002464,1387,3,0.2,502
CA-2017-161340,FUR-BO-10004709,11596,4,0.5,-6493
US-2015-163433,TEC-AC-10003590,4142,2,0.2,828
US-2015-163433,TEC-PH-10003357,24476,4,0.2,2447
US-2015-163433,OFF-AR-10003373,7435,3,0.2,650
US-2015-163433,OFF-BI-10003676,431,2,0.8,-689
US-2015-163433,FUR-CH-10000225,5668,1,0.3,-2024
US-2015-163433,TEC-PH-10001870,9796,2,0.2,612
US-2015-163433,OFF-AR-10003481,787,3,0.2,88
US-2015-163433,OFF-PA-10003936,1555,3,0.2,544
US-2015-163433,OFF-BI-10000320,147,1,0.8,-228
CA-2015-137603,OFF-AR-10001972,840,5,0.0,218
CA-2014-128237,OFF-AR-10003829,656,2,0.0,190
CA-2014-128237,OFF-AR-10003338,1488,2,0.0,372
CA-2014-128237,TEC-AC-10002558,4548,4,0.0,1591
CA-2014-128237,OFF-AR-10000034,2544,6,0.0,992
US-2016-102141,OFF-BI-10001510,14668,8,0.2,4584
CA-2017-148642,OFF-LA-10000134,492,2,0.2,172
CA-2017-148642,OFF-AR-10000588,6348,4,0.2,476
CA-2015-111948,OFF-ST-10003282,41832,7,0.0,11712
CA-2015-111948,OFF-AP-10002311,12385,2,0.1,4679
CA-2016-161907,TEC-PH-10000141,11878,3,0.4,-2771
CA-2016-161907,OFF-SU-10000646,76918,4,0.2,-16345
CA-2017-124940,TEC-AC-10002076,4790,1,0.2,-299
US-2017-108343,OFF-PA-10000743,1336,2,0.0,641
US-2017-108343,FUR-CH-10002780,16376,2,0.1,2547
US-2017-108343,FUR-FU-10000747,18392,4,0.0,3126
US-2016-111563,FUR-FU-10002445,1137,3,0.6,-568
US-2016-111563,FUR-FU-10000723,6611,4,0.6,-8429
CA-2017-121853,OFF-PA-10003641,21104,8,0.0,9707
CA-2017-121853,FUR-CH-10003973,59481,2,0.2,5948
CA-2017-121853,OFF-BI-10000977,7295,3,0.2,2371
US-2017-130687,FUR-FU-10004053,8095,4,0.0,3481
US-2017-130687,TEC-PH-10002033,45571,2,0.2,3417
US-2017-130687,OFF-AR-10004260,2598,1,0.0,727
CA-2015-164497,OFF-AP-10004655,4528,4,0.0,1539
US-2015-153283,OFF-EN-10001539,1556,2,0.0,731
CA-2016-108056,TEC-PH-10001817,85920,3,0.2,7518
CA-2017-127726,OFF-AP-10002578,19568,4,0.0,5087
CA-2017-127726,OFF-FA-10000992,1420,4,0.0,667
CA-2017-110198,FUR-BO-10001798,31435,3,0.2,-1571
CA-2017-110198,OFF-LA-10004409,460,2,0.2,149
CA-2017-130715,OFF-FA-10000621,1789,5,0.0,877
CA-2014-155264,OFF-BI-10003196,299,1,0.2,112
CA-2014-155264,OFF-BI-10003727,2006,6,0.2,702
CA-2014-155264,OFF-PA-10003228,14672,3,0.0,6896
CA-2014-155264,OFF-LA-10002787,1875,5,0.0,900
CA-2014-155264,TEC-PH-10001305,11757,3,0.2,1175
CA-2016-119123,OFF-BI-10001036,5118,7,0.2,1919
CA-2017-109085,FUR-TA-10001086,45597,5,0.4,-10639
CA-2017-109085,OFF-BI-10001525,571,5,0.7,-476
CA-2017-109085,TEC-PH-10000526,5759,1,0.4,-1151
CA-2017-109085,FUR-FU-10004973,3014,2,0.2,828
CA-2017-109085,FUR-CH-10003981,89943,5,0.3,-1284
CA-2016-114860,FUR-FU-10000277,84272,8,0.0,20225
CA-2016-114860,FUR-FU-10001934,4196,2,0.0,1090
CA-2016-159009,OFF-BI-10004970,1321,4,0.2,446
CA-2016-159009,FUR-CH-10003396,18475,3,0.2,-2078
CA-2017-148411,FUR-CH-10003973,52046,2,0.3,-1487
CA-2017-148411,OFF-PA-10002109,1142,3,0.2,371
CA-2015-110324,OFF-PA-10001826,1944,3,0.0,933
CA-2015-110324,OFF-AR-10000823,364,2,0.0,101
CA-2015-110324,OFF-PA-10001776,1854,2,0.0,871
